,date_eod,close,hilow,volume
104,1999-08-06,55.32813,55.75,12392200
105,1999-08-09,54.61719,55.097660000000005,7983400
106,1999-08-10,54.125,53.902345,16767200
107,1999-08-11,55.90625,55.132815,13101400
108,1999-08-12,55.25,55.8125,12715000
109,1999-08-13,57.65625,57.015625,14342600
110,1999-08-16,58.11719,57.78125,11470600
111,1999-08-17,58.40625,58.015625,11408400
112,1999-08-18,57.75,58.1875,7035200
113,1999-08-19,57.0625,57.160160000000005,10157800
114,1999-08-20,57.96875,57.390625,6920800
115,1999-08-23,59.8125,59.089845,9652000
116,1999-08-24,60.21875,60.066410000000005,13891400
117,1999-08-25,61.5,60.84375,11352000
118,1999-08-26,60.47657,61.050785000000005,9753000
119,1999-08-27,59.875,60.328125,9635400
120,1999-08-30,59.03125,59.59375,10141600
121,1999-08-31,59.6875,59.09375,14590400
122,1999-09-01,60.11719,60.15625,10752000
123,1999-09-02,59.90625,59.546875,14583200
124,1999-09-03,62.65625,62.04297,14195400
125,1999-09-07,62.375,62.71875,9009000
126,1999-09-08,61.53125,61.828125,14303400
127,1999-09-09,62.40625,61.90625,12677600
128,1999-09-10,63.125,63.13672,10251000
129,1999-09-13,62.36719,62.609375,7240800
130,1999-09-14,62.71094,62.57422,10022600
131,1999-09-15,61.5,62.464845,16096000
132,1999-09-16,61.46875,61.113285000000005,15371000
133,1999-09-17,63.3125,62.6875,14506400
134,1999-09-20,63.46094,63.390625,6187200
135,1999-09-21,61.9375,62.394535000000005,12265800
136,1999-09-22,62.59375,62.101565,12441800
137,1999-09-23,60.0,61.503910000000005,19766000
138,1999-09-24,60.07813,59.46875,23570800
139,1999-09-27,60.5,60.84375,12608800
140,1999-09-28,60.78125,59.953125,20622000
141,1999-09-29,59.5625,60.390625,15557000
142,1999-09-30,60.1875,60.09375,17604200
143,1999-10-01,60.21094,59.48047,19607400
144,1999-10-04,61.5625,60.984375,12434200
145,1999-10-05,62.0,61.71875,19526400
146,1999-10-06,63.24219,62.382815,19098200
147,1999-10-07,63.09375,63.26172,22013600
148,1999-10-08,63.75782,62.96875,22523200
149,1999-10-11,64.65625,64.234375,13016000
150,1999-10-12,63.1875,63.976565,20182800
151,1999-10-13,61.3125,62.140625,22570600
152,1999-10-14,61.69532,61.328125,22130400
153,1999-10-15,59.875,60.253910000000005,33703000
154,1999-10-18,59.11719,58.785160000000005,24714800
155,1999-10-19,59.4375,59.25,26657200
156,1999-10-20,61.25,60.746095,22486400
157,1999-10-21,62.25,61.03125,22454800
158,1999-10-22,61.96875,62.5,16589400
159,1999-10-25,62.0,62.058595,13855400
160,1999-10-26,61.5,62.234375,13542400
161,1999-10-27,61.40625,61.035160000000005,15225200
162,1999-10-28,63.53125,62.78125,14103800
163,1999-10-29,65.75,65.515625,19000000
164,1999-11-01,65.40625,65.92578,9681800
165,1999-11-02,65.44531,65.878905,12834800
166,1999-11-03,66.75,66.65625,18752600
167,1999-11-04,67.5,67.296875,20048600
168,1999-11-05,68.1875,68.703125,15134600
169,1999-11-08,69.5625,69.01172,10890800
170,1999-11-09,69.09375,69.375,14629800
171,1999-11-10,70.0,69.703125,16561000
172,1999-11-11,71.25,70.734375,18501400
173,1999-11-12,72.1875,70.8125,28646600
174,1999-11-15,72.04688,72.09375,10909400
175,1999-11-16,73.875,73.109375,19126400
176,1999-11-17,72.875,73.347655,21683600
177,1999-11-18,75.10938,74.02344,17738400
178,1999-11-19,75.78125,75.203125,17939400
179,1999-11-22,74.625,76.0625,18841800
180,1999-11-23,74.96875,75.375,24047600
181,1999-11-24,77.4375,76.07422,18617800
182,1999-11-26,77.6875,78.078125,8045200
183,1999-11-29,76.40625,77.25,20485200
184,1999-11-30,73.5,75.09375,23702400
185,1999-12-01,75.09375,74.609375,23205800
186,1999-12-02,77.47656,76.476565,17229200
187,1999-12-03,79.125,79.546875,21444600
188,1999-12-06,79.84375,79.59375,16018400
189,1999-12-07,79.84375,79.621095,23397000
190,1999-12-08,78.875,79.589845,19563000
191,1999-12-09,79.25,78.84375,28445400
192,1999-12-10,79.90625,79.15625,20428400
193,1999-12-13,80.99219,80.308595,16209200
194,1999-12-14,79.53125,80.109375,27760200
195,1999-12-15,81.0625,79.5,31797200
196,1999-12-16,83.0625,82.5,27219600
197,1999-12-17,83.78125,84.152345,23892400
198,1999-12-20,84.875,84.46875,15392000
199,1999-12-21,89.4375,87.039065,26003800
200,1999-12-22,89.15625,88.375,22313600
201,1999-12-23,90.21875,89.875,17543600
202,1999-12-27,89.6875,89.125,19281800
203,1999-12-28,89.125,89.53125,15346400
204,1999-12-29,92.5,91.1875,16512600
205,1999-12-30,91.5,92.625,21887000
206,1999-12-31,91.375,92.28125,14464400
207,2000-01-03,94.75,93.46875,36345200
208,2000-01-04,88.25,90.71875,33786600
209,2000-01-05,86.0,86.9375,42496600
210,2000-01-06,80.09375,83.875,37134800
211,2000-01-07,90.0,86.25,28138200
212,2000-01-10,92.5,91.9375,29675600
213,2000-01-11,88.0,89.9375,32546600
214,2000-01-12,86.0625,87.621095,29050000
215,2000-01-13,91.25,89.289065,25165200
216,2000-01-14,93.375,92.8125,21898600
217,2000-01-18,93.875,92.9375,16752400
218,2000-01-19,96.0,94.214845,19006000
219,2000-01-20,95.0625,95.441405,25958000
220,2000-01-21,96.25,95.8125,18698200
221,2000-01-24,91.625,94.296875,28340400
222,2000-01-25,93.0,91.76172,33276200
223,2000-01-26,89.25,91.15625,23095600
224,2000-01-27,90.5625,90.0625,30739200
225,2000-01-28,86.0,87.609375,35313800
226,2000-01-31,89.6875,86.75,36014600
227,2000-02-01,92.09375,90.46875,26417600
228,2000-02-02,92.875,93.40625,26169200
229,2000-02-03,96.5,94.453125,30579800
230,2000-02-04,97.15625,97.23047,26640000
231,2000-02-07,98.5,97.4375,17761000
232,2000-02-08,102.625,101.125,21999400
233,2000-02-09,99.0,100.472655,27258200
234,2000-02-10,102.25,100.402345,26341600
235,2000-02-11,99.875,100.03125,24876000
236,2000-02-14,99.75,98.875,22814600
237,2000-02-15,100.46875,98.25,30572800
238,2000-02-16,100.0,100.5,25310600
239,2000-02-17,102.125,101.4375,30080200
240,2000-02-18,98.4375,100.71875,25271200
241,2000-02-22,98.75,98.09375,37226200
242,2000-02-23,104.25,102.078125,32170800
243,2000-02-24,106.5,104.402345,48868200
244,2000-02-25,104.0625,105.6875,32617600
245,2000-02-28,104.0,103.09375,38216200
246,2000-02-29,106.75,106.015625,23978600
247,2000-03-01,107.625,107.53125,24468400
248,2000-03-02,105.13281,106.46875,32739200
249,2000-03-03,111.0625,109.0625,32017200
250,2000-03-06,111.9375,111.734375,23268400
251,2000-03-07,110.25,111.3125,39471000
252,2000-03-08,111.25,109.140625,43512600
253,2000-03-09,115.0,112.296875,30101400
254,2000-03-10,114.5,114.972655,29750600
255,2000-03-13,111.5,111.828125,37544200
256,2000-03-14,107.375,109.1875,39106800
257,2000-03-15,102.875,104.4375,51202600
258,2000-03-16,108.75,105.125,55282200
259,2000-03-17,110.8125,109.5,31422400
260,2000-03-20,107.6875,108.875,21167200
261,2000-03-21,111.75,107.75,33435100
262,2000-03-22,114.0,113.546875,24370200
263,2000-03-23,116.0,115.65625,19227400
264,2000-03-24,117.5625,117.757815,22063000
265,2000-03-27,117.75,118.3125,11752600
266,2000-03-28,114.75,115.46875,18336300
267,2000-03-29,110.0,112.71875,27189500
268,2000-03-30,107.25,108.125,42328700
269,2000-03-31,109.5,107.3125,31349900
270,2000-04-03,102.9375,104.9375,31551300
271,2000-04-04,101.9375,96.125,66213000
272,2000-04-05,100.125,100.09375,37631500
273,2000-04-06,102.5,101.8125,30499900
274,2000-04-07,106.625,105.0,20645500
275,2000-04-10,100.125,103.46875,26988200
276,2000-04-11,97.75,98.28125,34497100
277,2000-04-12,92.0,94.5,34824400
278,2000-04-13,88.0,92.0,46330500
279,2000-04-14,80.375,83.25,60851300
280,2000-04-17,89.625,84.0,55398500
281,2000-04-18,92.0,90.1875,36260900
282,2000-04-19,89.1875,91.34375,28082500
283,2000-04-20,87.25,88.515625,21255600
284,2000-04-24,84.75,82.5625,31190900
285,2000-04-25,90.46875,88.25,28663200
286,2000-04-26,87.375,89.77344,25688300
287,2000-04-27,91.25,87.36719,37010400
288,2000-04-28,94.75,93.4375,24828400
289,2000-05-01,95.625,95.5625,23205700
290,2000-05-02,90.125,92.6875,20307900
291,2000-05-03,89.125,87.882815,26589700
292,2000-05-04,89.3125,89.1875,17750700
293,2000-05-05,91.4375,90.171875,20571200
294,2000-05-08,87.875,89.25,13903000
295,2000-05-09,86.0,86.71875,19825800
296,2000-05-10,79.75,82.24219,34847500
297,2000-05-11,84.625,83.0625,24709700
298,2000-05-12,84.625,85.78125,17832000
299,2000-05-15,88.3125,85.625,17950800
300,2000-05-16,90.8125,89.78125,23758800
301,2000-05-17,88.9375,89.125,20339400
302,2000-05-18,85.75,87.36719,19063000
303,2000-05-19,81.6875,83.15625,28178100
304,2000-05-22,81.625,78.914065,43879800
305,2000-05-23,74.8125,78.4375,31898500
306,2000-05-24,79.5,76.0625,49476000
307,2000-05-25,77.75,79.375,29632700
308,2000-05-26,77.75,77.5,18203200
309,2000-05-30,85.5625,82.96875,31590400
310,2000-05-31,83.125,84.71094,29675400
311,2000-06-01,87.375,86.1875,28993500
312,2000-06-02,93.625,88.21875,31677200
313,2000-06-05,93.85938,93.59375,23784300
314,2000-06-06,91.25,92.9375,23200500
315,2000-06-07,93.6875,91.78125,22524400
316,2000-06-08,93.25,93.25,19313800
317,2000-06-09,93.75,93.875,17014600
318,2000-06-12,90.75,92.15625,16484700
319,2000-06-13,94.25,91.99219,25187900
320,2000-06-14,92.125,93.1875,20274500
321,2000-06-15,93.75,92.375,18807800
322,2000-06-16,94.25,94.1875,21203400
323,2000-06-19,98.0,95.46875,20042500
324,2000-06-20,97.625,98.4375,20988300
325,2000-06-21,98.875,98.203125,20880600
326,2000-06-22,95.25,96.75,21526700
327,2000-06-23,91.5,93.4375,24888100
328,2000-06-26,94.0,93.21094,22169200
329,2000-06-27,92.875,93.71875,14786000
330,2000-06-28,94.0,94.0,19259800
331,2000-06-29,91.64063,92.0,21355800
332,2000-06-30,93.4375,92.632815,15153100
333,2000-07-03,95.25,94.25,5212000
334,2000-07-05,91.5625,92.421875,16489000
335,2000-07-06,94.0,92.40625,23594700
336,2000-07-07,95.9375,95.71875,16603200
337,2000-07-10,94.48438,94.9375,12659400
338,2000-07-11,95.0,94.28125,14374600
339,2000-07-12,97.25,96.1875,18252600
340,2000-07-13,98.5,98.4375,19566700
341,2000-07-14,100.625,99.96875,17219400
342,2000-07-17,101.75,100.96875,13140500
343,2000-07-18,99.5,99.570315,20684000
344,2000-07-19,97.25,97.296875,21828500
345,2000-07-20,100.375,98.882815,19521200
346,2000-07-21,97.0,98.257815,14411400
347,2000-07-24,95.0,96.625,18579200
348,2000-07-25,95.75,95.40625,19065700
349,2000-07-26,95.625,94.6875,20318700
350,2000-07-27,91.875,93.3125,26141800
351,2000-07-28,86.875,89.4375,36485600
352,2000-07-31,89.4375,87.921875,27609900
353,2000-08-01,88.25,88.83594,15751800
354,2000-08-02,86.6875,88.445315,23578200
355,2000-08-03,90.4375,87.28125,35874700
356,2000-08-04,90.125,90.945315,22283400
357,2000-08-07,92.25,91.640625,15103300
358,2000-08-08,94.125,92.875,14832300
359,2000-08-09,91.625,92.90625,18649800
360,2000-08-10,89.8125,90.86719,15336200
361,2000-08-11,91.0625,89.49219,21050600
362,2000-08-14,93.0,91.601565,12539300
363,2000-08-15,93.0,92.99219,14090300
364,2000-08-16,93.9375,93.34375,15245300
365,2000-08-17,95.75,94.375,14492400
366,2000-08-18,95.25,95.65625,14706700
367,2000-08-21,95.5,95.61719,13560100
368,2000-08-22,95.5,96.312505,14878200
369,2000-08-23,97.0625,95.632815,21396400
370,2000-08-24,98.5625,97.375,13567700
371,2000-08-25,98.03125,98.476565,11764700
372,2000-08-28,98.5,98.890625,12314200
373,2000-08-29,99.0,98.51563,11162800
374,2000-08-30,98.875,98.632815,10545300
375,2000-08-31,101.625,100.4375,15588700
376,2000-09-01,102.625,102.351565,14071900
377,2000-09-05,99.5,100.58594,16348300
378,2000-09-06,96.0,97.49219,20964900
379,2000-09-07,98.125,97.99219,16669700
380,2000-09-08,95.125,96.382815,23475200
381,2000-09-11,92.8125,94.0625,27262100
382,2000-09-12,91.375,92.765625,24256000
383,2000-09-13,93.5,91.9375,34093100
384,2000-09-14,93.0,94.289065,28615300
385,2000-09-15,91.3125,92.15625,24994600
386,2000-09-18,89.875,90.5,29218500
387,2000-09-19,93.1875,91.828125,27568700
388,2000-09-20,94.625,93.27344,33123200
389,2000-09-21,87.75,90.74219,25031400
390,2000-09-22,92.9375,90.375,33710100
391,2000-09-25,90.46875,92.125,20560800
392,2000-09-26,89.4375,90.71094,26011200
393,2000-09-27,89.5625,89.59375,28482900
394,2000-09-28,91.5625,90.859375,29050000
395,2000-09-29,88.75,90.570315,27198800
396,2000-10-02,86.75,88.125,24968200
397,2000-10-03,84.0,86.039065,35731200
398,2000-10-04,85.625,84.49219,37672100
399,2000-10-05,85.875,85.875,23443100
400,2000-10-06,83.0,83.90625,36335800
401,2000-10-09,82.625,81.59375,28834600
402,2000-10-10,78.3125,80.59375,35283200
403,2000-10-11,77.0625,78.257815,48462600
404,2000-10-12,75.125,76.984375,53223600
405,2000-10-13,81.25,78.125,42410200
406,2000-10-16,82.0,81.03125,27644900
407,2000-10-17,78.25,80.58594,52101400
408,2000-10-18,78.0,77.875,64354400
409,2000-10-19,85.0625,83.27344,44278900
410,2000-10-20,86.3125,86.132815,40692200
411,2000-10-23,86.1875,85.8125,28989200
412,2000-10-24,82.5,84.6875,31466200
413,2000-10-25,77.875,79.445315,48635400
414,2000-10-26,79.875,76.8125,69991296
415,2000-10-27,79.71875,79.67188,51046400
416,2000-10-30,76.76563,77.789065,35496700
417,2000-10-31,81.70313,80.21875,43863800
418,2000-11-01,81.0,81.0,45186400
419,2000-11-02,82.0,82.15625,26594300
420,2000-11-03,83.0625,82.789065,29837100
421,2000-11-06,82.4375,83.0625,23485800
422,2000-11-07,82.125,81.359375,24334400
423,2000-11-08,75.70313,78.9375,40338200
424,2000-11-09,75.6875,74.96875,64955900
425,2000-11-10,71.75,73.71875,49235500
426,2000-11-13,71.85938,71.226565,75023400
427,2000-11-14,75.84375,74.375,44829500
428,2000-11-15,77.375,76.42969,37760900
429,2000-11-16,72.875,74.9375,33898700
430,2000-11-17,72.82813,73.09375,49913800
431,2000-11-20,69.85938,70.65625,46862300
432,2000-11-21,69.75,69.78125,42128600
433,2000-11-22,66.625,68.3125,56623700
434,2000-11-24,70.4375,69.39844,19987900
435,2000-11-27,69.5625,70.84375,35416600
436,2000-11-28,65.45313,67.625,48812700
437,2000-11-29,62.9375,64.625,66189300
438,2000-11-30,62.98438,62.375,74792600
439,2000-12-01,64.0,64.445315,57112500
440,2000-12-04,65.0,63.55469,49106300
441,2000-12-05,70.6875,68.25,76531800
442,2000-12-06,68.0,70.02344,63352100
443,2000-12-07,66.5,67.24219,41481100
444,2000-12-08,68.0,70.5625,65856900
445,2000-12-11,74.375,72.86719,51829800
446,2000-12-12,71.65625,72.59375,31054500
447,2000-12-13,68.73438,70.90625,51661600
448,2000-12-14,65.375,67.46875,41562700
449,2000-12-15,63.875,64.09375,59026100
450,2000-12-18,64.0,64.265625,42950000
451,2000-12-19,59.125,62.30469,80489200
452,2000-12-20,55.73438,56.5625,81432096
453,2000-12-21,56.0625,56.5,85875600
454,2000-12-22,60.5,59.125,57240000
455,2000-12-26,60.875,59.96094,37082800
456,2000-12-27,61.5625,60.5625,33955500
457,2000-12-28,61.4375,61.36719,30996900
458,2000-12-29,58.375,60.11719,49191000
459,2001-01-02,53.4375,55.5625,62514100
460,2001-01-03,62.4375,58.703125,118175696
461,2001-01-04,61.3125,61.92969,58465400
462,2001-01-05,56.625,58.65625,68782000
463,2001-01-08,57.25,55.507815,55576500
464,2001-01-09,57.25,57.875,53318900
465,2001-01-10,60.1875,58.0625,74258304
466,2001-01-11,61.9375,61.4375,65451700
467,2001-01-12,62.73438,63.0625,60793900
468,2001-01-16,61.98438,61.74219,32203300
469,2001-01-17,63.875,64.375005,61388800
470,2001-01-18,66.5625,64.71875,54934700
471,2001-01-19,66.3125,66.9375,56292500
472,2001-01-22,66.375,65.875,35777100
473,2001-01-23,67.76563,66.859375,49859500
474,2001-01-24,67.125,67.9375,53905400
475,2001-01-25,64.5,66.031255,57151900
476,2001-01-26,65.54688,64.46875,45681400
477,2001-01-29,67.0,65.75,31514100
478,2001-01-30,66.75,66.87,42439300
479,2001-01-31,64.3,66.145,59322200
480,2001-02-01,65.15,64.605,45142600
481,2001-02-02,61.55,62.65,47471000
482,2001-02-05,61.5,61.01,36016300
483,2001-02-06,61.6,62.14,42417700
484,2001-02-07,60.6,59.89,61972200
485,2001-02-08,58.79,60.04,48269500
486,2001-02-09,56.4,57.3,55385200
487,2001-02-12,57.08,56.78,50540400
488,2001-02-13,55.25,57.08,58914000
489,2001-02-14,57.45,55.935,63048200
490,2001-02-15,58.4,59.394999999999996,67801296
491,2001-02-16,55.13,55.7,66779700
492,2001-02-20,52.99,54.07,55298400
493,2001-02-21,51.5,52.495000000000005,72349000
494,2001-02-22,51.0,50.525,103855504
495,2001-02-23,51.18,49.915,93337904
496,2001-02-26,52.15,51.425,78342704
497,2001-02-27,49.0,50.489999999999995,66741700
498,2001-02-28,47.45,48.535,102187904
499,2001-03-01,48.8,47.475,101773000
500,2001-03-02,46.7,47.64,95927104
501,2001-03-05,47.55,47.725,43888400
502,2001-03-06,49.4,49.879999999999995,60828600
503,2001-03-07,49.42,49.7,55215500
504,2001-03-08,48.5,48.955,48965200
505,2001-03-09,45.1,46.16,79990896
506,2001-03-12,42.3,43.375,80674000
507,2001-03-13,44.45,43.435,80024400
508,2001-03-14,43.75,43.75,97190000
509,2001-03-15,42.15,43.68,74135504
510,2001-03-16,41.2,41.68,77784496
511,2001-03-19,43.26,42.004999999999995,53248200
512,2001-03-20,40.35,42.005,104796200
513,2001-03-21,40.35,40.754999999999995,96200704
514,2001-03-22,42.8,41.144999999999996,130208096
515,2001-03-23,42.8,42.665,95277504
516,2001-03-26,41.81,42.525,57666200
517,2001-03-27,43.25,42.57,69945296
518,2001-03-28,39.7,40.94,77863504
519,2001-03-29,38.95,39.504999999999995,79654704
520,2001-03-30,39.15,38.989999999999995,63661300
521,2001-04-02,37.4,38.575,69713600
522,2001-04-03,34.66,36.185,89015696
523,2001-04-04,34.05,34.705,76473904
524,2001-04-05,37.31,36.835,87035800
525,2001-04-06,35.95,36.3,86123600
526,2001-04-09,37.05,36.620000000000005,51638700
527,2001-04-10,39.8,39.120000000000005,94265104
528,2001-04-11,41.0,41.475,92829504
529,2001-04-12,42.8,41.4,79531504
530,2001-04-16,40.25,41.245000000000005,65229800
531,2001-04-17,41.25,41.3,94694304
532,2001-04-18,45.55,45.6,128891400
533,2001-04-19,48.3,47.165,110467600
534,2001-04-20,48.4,46.245,80598096
535,2001-04-23,45.15,46.305,79317600
536,2001-04-24,44.3,45.085,88888304
537,2001-04-25,45.1,44.34,68418400
538,2001-04-26,43.95,45.06,71110200
539,2001-04-27,45.15,44.855000000000004,55580000
540,2001-04-30,46.15,46.435,73859104
541,2001-05-01,48.05,46.739999999999995,54498300
542,2001-05-02,48.98,48.45,77566496
543,2001-05-03,46.8,47.05,67124896
544,2001-05-04,48.2,46.655,72673400
545,2001-05-07,47.2,47.85,45561600
546,2001-05-08,48.2,47.67,56970700
547,2001-05-09,46.55,47.195,60984600
548,2001-05-10,45.77,46.885,61130300
549,2001-05-11,45.55,45.755,48760400
550,2001-05-14,44.82,44.355000000000004,43108000
551,2001-05-15,45.15,45.44,69007600
552,2001-05-16,47.15,45.790000000000006,80110496
553,2001-05-17,47.9,48.025,73810704
554,2001-05-18,48.04,47.735,41095100
555,2001-05-21,51.05,49.4,85426896
556,2001-05-22,50.9,51.065,77233904
557,2001-05-23,48.65,49.545,65618000
558,2001-05-24,49.9,49.13,61792500
559,2001-05-25,48.99,49.02,36191100
560,2001-05-29,46.12,47.3,66609600
561,2001-05-30,44.43,44.965,81397400
562,2001-05-31,44.73,45.075,68018304
563,2001-06-01,46.05,45.28,61874300
564,2001-06-04,45.83,45.974999999999994,41696000
565,2001-06-05,47.85,47.28,68146400
566,2001-06-06,47.48,47.980000000000004,61169500
567,2001-06-07,48.7,48.28,65400200
568,2001-06-08,47.35,47.86,56391400
569,2001-06-11,46.05,46.245000000000005,48809400
570,2001-06-12,45.8,45.515,78450496
571,2001-06-13,44.55,45.635000000000005,68535400
572,2001-06-14,42.25,43.2,91050304
573,2001-06-15,42.6,42.175,84589400
574,2001-06-18,42.03,42.285,63539100
575,2001-06-19,41.82,42.41,73386896
576,2001-06-20,42.77,42.125,83588600
577,2001-06-21,43.35,43.265,67212600
578,2001-06-22,43.25,43.395,51870400
579,2001-06-25,43.36,43.224999999999994,39212100
580,2001-06-26,43.51,43.185,55155100
581,2001-06-27,43.79,43.575,53289400
582,2001-06-28,44.35,45.355000000000004,89963696
583,2001-06-29,45.7,45.61,59719600
584,2001-07-02,45.45,45.834999999999994,50884300
585,2001-07-03,45.64,45.245,24758400
586,2001-07-05,43.45,44.315,44409800
587,2001-07-06,41.65,42.3,53434800
588,2001-07-09,42.01,42.095,45547500
589,2001-07-10,40.5,41.64,58620000
590,2001-07-11,41.0,40.485,77840200
591,2001-07-12,43.6,43.065,70363296
592,2001-07-13,43.15,43.665,62474200
593,2001-07-16,42.35,42.879999999999995,53390800
594,2001-07-17,43.3,42.47,59813000
595,2001-07-18,41.65,41.995000000000005,64797200
596,2001-07-19,42.64,42.55,76590200
597,2001-07-20,41.65,41.75,49012800
598,2001-07-23,40.61,41.474999999999994,55329400
599,2001-07-24,40.15,40.105000000000004,70422896
600,2001-07-25,40.5,40.06,68859600
601,2001-07-26,41.1,40.935,69199296
602,2001-07-27,41.95,41.78,47452900
603,2001-07-30,41.7,41.849999999999994,39459400
604,2001-07-31,41.76,42.14,55732500
605,2001-08-01,43.1,42.955,53864800
606,2001-08-02,43.91,43.41,53187300
607,2001-08-03,43.18,43.045,51513700
608,2001-08-06,42.5,42.6,31105700
609,2001-08-07,42.28,42.379999999999995,38407500
610,2001-08-08,40.5,41.474999999999994,76045200
611,2001-08-09,40.67,40.43,66861400
612,2001-08-10,40.28,39.989999999999995,68491904
613,2001-08-13,41.1,40.77,48425700
614,2001-08-14,40.6,41.120000000000005,51267600
615,2001-08-15,39.1,40.0,58935300
616,2001-08-16,39.56,38.815,68227296
617,2001-08-17,37.76,38.254999999999995,56649300
618,2001-08-20,38.28,38.085,49921300
619,2001-08-21,36.69,37.65,56445600
620,2001-08-22,37.69,37.19,65221400
621,2001-08-23,37.32,37.879999999999995,54711800
622,2001-08-24,39.3,38.57,58450600
